NEIGHBORHOOD,TYPE OF HOME,NUMBER OF SALES,LOWEST SALE PRICE,AVERAGE SALE PRICE,MEDIAN SALE PRICE,HIGHEST SALE PRICE
UPPER WEST SIDE (59-79)  ,02 TWO FAMILY HOMES     ,3 ,"$8,550,000","$10,850,000","$11,500,000","$12,500,000"
UPPER WEST SIDE (59-79)  ,03 THREE FAMILY HOMES   ,2 ,"$5,100,000","$5,230,000","$5,230,000","$5,360,000"
UPPER WEST SIDE (79-96)  ,01 ONE FAMILY HOMES     ,4 ,"$4,000,000","$10,981,250","$8,775,000","$22,375,000"
UPPER WEST SIDE (79-96)  ,02 TWO FAMILY HOMES     ,3 ,"$3,700,000","$4,194,346","$4,250,000","$4,633,037"
UPPER WEST SIDE (79-96)  ,03 THREE FAMILY HOMES   ,3 ,"$2,000,000","$3,900,833","$4,100,000","$5,602,500"
UPPER WEST SIDE (96-116) ,02 TWO FAMILY HOMES     ,1 ,"$4,050,000","$4,050,000","$4,050,000","$4,050,000"
WASHINGTON HEIGHTS LOWER ,01 ONE FAMILY HOMES     ,2 ,"$450,000","$575,000","$575,000","$700,000"
WASHINGTON HEIGHTS LOWER ,02 TWO FAMILY HOMES     ,2 ,"$405,600","$465,300","$465,300","$525,000"
WASHINGTON HEIGHTS LOWER ,03 THREE FAMILY HOMES   ,2 ,"$379,000","$657,000","$657,000","$935,000"
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
