NEIGHBORHOOD,TYPE OF HOME,NUMBER OF SALES,LOWEST SALE PRICE,AVERAGE SALE PRICE,MEDIAN SALE PRICE,HIGHEST SALE PRICE
HOLLIS                   ,01 ONE FAMILY HOMES                        ,368,"$150,000.00 ","$396,505.00 ","$398,450.00 ","$830,000.00 "
HOLLIS                   ,02 TWO FAMILY HOMES                        ,164,"$200,000.00 ","$508,511.00 ","$480,000.00 ","$1,650,000.00 "
HOLLIS                   ,03 THREE FAMILY HOMES                      ,7,"$375,000.00 ","$571,999.00 ","$605,000.00 ","$750,000.00 "
HOLLIS HILLS             ,01 ONE FAMILY HOMES                        ,37,"$280,000.00 ","$738,081.00 ","$753,000.00 ","$990,000.00 "
HOLLISWOOD               ,01 ONE FAMILY HOMES                        ,45,"$274,999.00 ","$792,459.00 ","$740,000.00 ","$1,625,000.00 "
HOLLISWOOD               ,02 TWO FAMILY HOMES                        ,7,"$485,000.00 ","$690,943.00 ","$750,000.00 ","$947,600.00 "
HOLLISWOOD               ,03 THREE FAMILY HOMES                      ,4,"$600,000.00 ","$770,000.00 ","$777,500.00 ","$925,000.00 "
HOWARD BEACH             ,01 ONE FAMILY HOMES                        ,128,"$161,000.00 ","$581,975.00 ","$632,500.00 ","$1,175,000.00 "
HOWARD BEACH             ,02 TWO FAMILY HOMES                        ,64,"$185,000.00 ","$622,416.00 ","$647,714.00 ","$885,000.00 "
HOWARD BEACH             ,03 THREE FAMILY HOMES                      ,5,"$487,500.00 ","$644,500.00 ","$650,000.00 ","$755,000.00 "
JACKSON HEIGHTS          ,01 ONE FAMILY HOMES                        ,160,"$203,000.00 ","$551,195.00 ","$548,500.00 ","$850,000.00 "
JACKSON HEIGHTS          ,02 TWO FAMILY HOMES                        ,217,"$165,000.00 ","$654,469.00 ","$650,000.00 ","$975,000.00 "
JACKSON HEIGHTS          ,03 THREE FAMILY HOMES                      ,73,"$208,333.00 ","$767,736.00 ","$785,000.00 ","$1,060,000.00 "
JAMAICA                  ,01 ONE FAMILY HOMES                        ,105,"$150,000.00 ","$450,138.00 ","$409,000.00 ","$999,000.00 "
JAMAICA                  ,02 TWO FAMILY HOMES                        ,132,"$278,000.00 ","$577,525.00 ","$573,400.00 ","$1,300,000.00 "
JAMAICA                  ,03 THREE FAMILY HOMES                      ,22,"$325,500.00 ","$751,886.00 ","$771,500.00 ","$985,000.00 "
JAMAICA BAY              ,01 ONE FAMILY HOMES                        ,8,"$202,179.00 ","$320,272.00 ","$340,000.00 ","$400,000.00 "
JAMAICA BAY              ,02 TWO FAMILY HOMES                        ,9,"$373,000.00 ","$454,738.00 ","$470,000.00 ","$540,600.00 "
JAMAICA BAY              ,03 THREE FAMILY HOMES                      ,1,"$475,000.00 ","$475,000.00 ","$475,000.00 ","$475,000.00 "
JAMAICA ESTATES          ,01 ONE FAMILY HOMES                        ,82,"$250,000.00 ","$878,628.00 ","$820,000.00 ","$1,800,000.00 "
JAMAICA ESTATES          ,02 TWO FAMILY HOMES                        ,9,"$450,000.00 ","$936,111.00 ","$780,000.00 ","$2,750,000.00 "
JAMAICA ESTATES          ,03 THREE FAMILY HOMES                      ,7,"$600,000.00 ","$950,584.00 ","$916,425.00 ","$1,350,000.00 "
JAMAICA HILLS            ,01 ONE FAMILY HOMES                        ,58,"$171,851.00 ","$545,221.00 ","$520,000.00 ","$880,000.00 "
JAMAICA HILLS            ,02 TWO FAMILY HOMES                        ,47,"$250,000.00 ","$695,033.00 ","$720,000.00 ","$1,400,000.00 "
JAMAICA HILLS            ,03 THREE FAMILY HOMES                      ,7,"$730,000.00 ","$844,286.00 ","$900,000.00 ","$950,000.00 "
KEW GARDENS              ,01 ONE FAMILY HOMES                        ,52,"$165,000.00 ","$693,318.00 ","$542,500.00 ","$2,500,000.00 "
KEW GARDENS              ,02 TWO FAMILY HOMES                        ,31,"$250,000.00 ","$599,605.00 ","$572,400.00 ","$995,000.00 "
KEW GARDENS              ,03 THREE FAMILY HOMES                      ,14,"$735,000.00 ","$838,500.00 ","$805,000.00 ","$985,000.00 "
LAURELTON                ,01 ONE FAMILY HOMES                        ,274,"$150,000.00 ","$383,125.00 ","$381,726.00 ","$650,000.00 "
LAURELTON                ,02 TWO FAMILY HOMES                        ,71,"$150,000.00 ","$428,981.00 ","$440,000.00 ","$620,000.00 "
LAURELTON                ,03 THREE FAMILY HOMES                      ,4,"$480,000.00 ","$534,163.00 ","$542,500.00 ","$571,650.00 "
LITTLE NECK              ,01 ONE FAMILY HOMES                        ,129,"$158,715.00 ","$705,070.00 ","$698,000.00 ","$1,575,000.00 "
LITTLE NECK              ,02 TWO FAMILY HOMES                        ,17,"$600,000.00 ","$772,776.00 ","$800,000.00 ","$977,520.00 "
LITTLE NECK              ,03 THREE FAMILY HOMES                      ,3,"$700,000.00 ","$767,667.00 ","$763,000.00 ","$840,000.00 "
LONG ISLAND CITY         ,01 ONE FAMILY HOMES                        ,12,"$180,000.00 ","$433,271.00 ","$376,250.00 ","$1,200,000.00 "
LONG ISLAND CITY         ,02 TWO FAMILY HOMES                        ,36,"$156,156.00 ","$642,229.00 ","$595,000.00 ","$2,400,000.00 "
LONG ISLAND CITY         ,03 THREE FAMILY HOMES                      ,20,"$180,000.00 ","$755,950.00 ","$771,000.00 ","$1,375,000.00 "
MASPETH                  ,01 ONE FAMILY HOMES                        ,120,"$180,000.00 ","$463,566.00 ","$466,500.00 ","$730,000.00 "
MASPETH                  ,02 TWO FAMILY HOMES                        ,186,"$195,000.00 ","$578,130.00 ","$581,200.00 ","$950,000.00 "
MASPETH                  ,03 THREE FAMILY HOMES                      ,28,"$265,000.00 ","$711,892.00 ","$705,000.00 ","$1,107,518.00 "
MIDDLE VILLAGE           ,01 ONE FAMILY HOMES                        ,175,"$151,500.00 ","$507,035.00 ","$500,000.00 ","$825,000.00 "
MIDDLE VILLAGE           ,02 TWO FAMILY HOMES                        ,127,"$200,000.00 ","$590,319.00 ","$583,000.00 ","$1,140,000.00 "
MIDDLE VILLAGE           ,03 THREE FAMILY HOMES                      ,36,"$200,000.00 ","$719,592.00 ","$760,000.00 ","$990,000.00 "
NEPONSIT                 ,01 ONE FAMILY HOMES                        ,23,"$205,000.00 ","$884,845.00 ","$785,000.00 ","$1,625,000.00 "
OAKLAND GARDENS          ,01 ONE FAMILY HOMES                        ,96,"$283,260.00 ","$666,393.00 ","$651,500.00 ","$1,540,000.00 "
OAKLAND GARDENS          ,02 TWO FAMILY HOMES                        ,8,"$528,000.00 ","$746,500.00 ","$654,500.00 ","$1,150,000.00 "
OAKLAND GARDENS          ,03 THREE FAMILY HOMES                      ,4,"$700,000.00 ","$824,500.00 ","$809,000.00 ","$980,000.00 "
OZONE PARK               ,01 ONE FAMILY HOMES                        ,194,"$165,000.00 ","$410,129.00 ","$402,250.00 ","$865,000.00 "
OZONE PARK               ,02 TWO FAMILY HOMES                        ,305,"$150,000.00 ","$515,980.00 ","$519,400.00 ","$975,000.00 "
OZONE PARK               ,03 THREE FAMILY HOMES                      ,51,"$340,000.00 ","$639,884.00 ","$642,000.00 ","$850,000.00 "
QUEENS VILLAGE           ,01 ONE FAMILY HOMES                        ,538,"$150,000.00 ","$394,860.00 ","$395,000.00 ","$790,000.00 "
QUEENS VILLAGE           ,02 TWO FAMILY HOMES                        ,141,"$160,000.00 ","$496,442.00 ","$495,000.00 ","$800,000.00 "
QUEENS VILLAGE           ,03 THREE FAMILY HOMES                      ,13,"$375,950.00 ","$613,781.00 ","$565,000.00 ","$799,000.00 "
REGO PARK                ,01 ONE FAMILY HOMES                        ,96,"$228,300.00 ","$619,941.00 ","$582,000.00 ","$1,600,000.00 "
REGO PARK                ,02 TWO FAMILY HOMES                        ,40,"$150,000.00 ","$639,692.00 ","$570,000.00 ","$1,175,000.00 "
REGO PARK                ,03 THREE FAMILY HOMES                      ,11,"$525,000.00 ","$831,864.00 ","$852,000.00 ","$1,099,000.00 "
RICHMOND HILL            ,01 ONE FAMILY HOMES                        ,400,"$160,000.00 ","$420,664.00 ","$419,000.00 ","$750,000.00 "
RICHMOND HILL            ,02 TWO FAMILY HOMES                        ,491,"$197,730.00 ","$536,622.00 ","$540,000.00 ","$830,000.00 "
RICHMOND HILL            ,03 THREE FAMILY HOMES                      ,64,"$260,000.00 ","$620,921.00 ","$636,550.00 ","$857,000.00 "
RIDGEWOOD                ,01 ONE FAMILY HOMES                        ,54,"$200,000.00 ","$401,839.00 ","$389,000.00 ","$880,000.00 "
RIDGEWOOD                ,02 TWO FAMILY HOMES                        ,164,"$187,500.00 ","$534,459.00 ","$550,000.00 ","$778,961.00 "
RIDGEWOOD                ,03 THREE FAMILY HOMES                      ,51,"$240,750.00 ","$560,932.00 ","$550,000.00 ","$865,000.00 "
ROCKAWAY PARK            ,01 ONE FAMILY HOMES                        ,6,"$170,000.00 ","$262,125.00 ","$255,125.00 ","$362,500.00 "
ROCKAWAY PARK            ,02 TWO FAMILY HOMES                        ,19,"$225,000.00 ","$514,143.00 ","$550,000.00 ","$800,000.00 "
ROCKAWAY PARK            ,03 THREE FAMILY HOMES                      ,10,"$225,000.00 ","$454,253.00 ","$425,000.00 ","$675,000.00 "
ROSEDALE                 ,01 ONE FAMILY HOMES                        ,319,"$150,000.00 ","$402,132.00 ","$395,000.00 ","$660,000.00 "
ROSEDALE                 ,02 TWO FAMILY HOMES                        ,221,"$155,000.00 ","$507,172.00 ","$530,000.00 ","$655,000.00 "
ROSEDALE                 ,03 THREE FAMILY HOMES                      ,21,"$430,000.00 ","$566,160.00 ","$565,000.00 ","$650,000.00 "
SO. JAMAICA-BAISLEY PARK ,01 ONE FAMILY HOMES                        ,621,"$150,000.00 ","$328,469.00 ","$325,000.00 ","$660,000.00 "
SO. JAMAICA-BAISLEY PARK ,02 TWO FAMILY HOMES                        ,243,"$178,000.00 ","$459,310.00 ","$470,000.00 ","$675,000.00 "
SO. JAMAICA-BAISLEY PARK ,03 THREE FAMILY HOMES                      ,5,"$250,000.00 ","$428,441.00 ","$475,000.00 ","$500,000.00 "
SOUTH JAMAICA            ,01 ONE FAMILY HOMES                        ,404,"$174,000.00 ","$355,188.00 ","$345,000.00 ","$720,000.00 "
SOUTH JAMAICA            ,02 TWO FAMILY HOMES                        ,366,"$150,000.00 ","$448,569.00 ","$460,000.00 ","$1,000,000.00 "
SOUTH JAMAICA            ,03 THREE FAMILY HOMES                      ,35,"$300,000.00 ","$499,266.00 ","$510,000.00 ","$663,000.00 "
SOUTH OZONE PARK         ,01 ONE FAMILY HOMES                        ,427,"$150,000.00 ","$411,949.00 ","$400,680.00 ","$800,000.00 "
SOUTH OZONE PARK         ,02 TWO FAMILY HOMES                        ,291,"$150,000.00 ","$523,865.00 ","$525,000.00 ","$775,000.00 "
SOUTH OZONE PARK         ,03 THREE FAMILY HOMES                      ,11,"$412,000.00 ","$520,361.00 ","$513,970.00 ","$725,000.00 "
SPRINGFIELD GARDENS      ,01 ONE FAMILY HOMES                        ,401,"$152,000.00 ","$366,531.00 ","$350,000.00 ","$677,000.00 "
SPRINGFIELD GARDENS      ,02 TWO FAMILY HOMES                        ,246,"$180,000.00 ","$467,606.00 ","$489,269.00 ","$651,680.00 "
SPRINGFIELD GARDENS      ,03 THREE FAMILY HOMES                      ,4,"$430,000.00 ","$532,423.00 ","$507,500.00 ","$684,693.00 "
ST. ALBANS               ,01 ONE FAMILY HOMES                        ,511,"$165,000.00 ","$364,637.00 ","$361,390.00 ","$710,000.00 "
ST. ALBANS               ,02 TWO FAMILY HOMES                        ,189,"$160,000.00 ","$434,959.00 ","$439,900.00 ","$680,000.00 "
ST. ALBANS               ,03 THREE FAMILY HOMES                      ,1,"$474,500.00 ","$474,500.00 ","$474,500.00 ","$474,500.00 "
SUNNYSIDE                ,01 ONE FAMILY HOMES                        ,23,"$410,000.00 ","$528,739.00 ","$520,000.00 ","$669,500.00 "
SUNNYSIDE                ,02 TWO FAMILY HOMES                        ,45,"$190,000.00 ","$625,567.00 ","$673,000.00 ","$945,000.00 "
SUNNYSIDE                ,03 THREE FAMILY HOMES                      ,8,"$610,000.00 ","$719,875.00 ","$737,500.00 ","$785,000.00 "
WHITESTONE               ,01 ONE FAMILY HOMES                        ,194,"$300,000.00 ","$696,010.00 ","$622,000.00 ","$1,695,386.00 "
WHITESTONE               ,02 TWO FAMILY HOMES                        ,74,"$200,000.00 ","$758,351.00 ","$727,500.00 ","$1,600,000.00 "
WHITESTONE               ,03 THREE FAMILY HOMES                      ,10,"$175,000.00 ","$739,300.00 ","$837,500.00 ","$995,000.00 "
WOODHAVEN                ,01 ONE FAMILY HOMES                        ,208,"$215,000.00 ","$409,056.00 ","$397,500.00 ","$720,000.00 "
WOODHAVEN                ,02 TWO FAMILY HOMES                        ,326,"$200,000.00 ","$551,341.00 ","$550,525.00 ","$920,000.00 "
WOODHAVEN                ,03 THREE FAMILY HOMES                      ,44,"$400,000.00 ","$579,743.00 ","$577,350.00 ","$745,000.00 "
WOODSIDE                 ,01 ONE FAMILY HOMES                        ,49,"$230,000.00 ","$509,210.00 ","$490,000.00 ","$840,000.00 "
WOODSIDE                 ,02 TWO FAMILY HOMES                        ,81,"$255,000.00 ","$677,535.00 ","$670,000.00 ","$995,000.00 "
WOODSIDE                 ,03 THREE FAMILY HOMES                      ,33,"$196,859.00 ","$727,005.00 ","$780,000.00 ","$997,885.00 "
