NEIGHBORHOOD,TYPE OF HOME,NUMBER OF SALES,LOWEST SALE PRICE,AVERAGE SALE PRICE,MEDIAN SALE PRICE,HIGHEST SALE PRICE
EAST ELMHURST            ,02 TWO FAMILY HOMES     ,64,"229,000","610,130","600,000","1,180,000"
EAST ELMHURST            ,03 THREE FAMILY HOMES   ,14,"380,000","636,080","640,000","948,500"
ELMHURST                 ,01 ONE FAMILY HOMES     ,74,"270,000","656,236","645,000","2,000,000"
ELMHURST                 ,02 TWO FAMILY HOMES     ,94,"250,000","791,893","775,000","1,750,000"
ELMHURST                 ,03 THREE FAMILY HOMES   ,54,"210,000","938,960","973,760","1,430,000"
FAR ROCKAWAY             ,01 ONE FAMILY HOMES     ,67,"200,000","484,629","403,719","1,260,000"
FAR ROCKAWAY             ,02 TWO FAMILY HOMES     ,84,"200,000","493,355","405,925","5,254,538"
FAR ROCKAWAY             ,03 THREE FAMILY HOMES   ,29,"200,000","385,326","350,000","970,636"
FLORAL PARK              ,01 ONE FAMILY HOMES     ,94,"200,000","548,113","540,000","1,300,000"
FLORAL PARK              ,02 TWO FAMILY HOMES     ,9,"505,000","647,889","625,000","825,000"
FLORAL PARK              ,03 THREE FAMILY HOMES   ,1,"650,000","650,000","650,000","650,000"
FLUSHING-NORTH           ,01 ONE FAMILY HOMES     ,490,"257,978","770,203","738,444","2,950,000"
FLUSHING-NORTH           ,02 TWO FAMILY HOMES     ,193,"203,700","922,162","916,500","1,812,485"
FLUSHING-NORTH           ,03 THREE FAMILY HOMES   ,37,"250,000","982,033","959,000","1,940,000"
FLUSHING-SOUTH           ,01 ONE FAMILY HOMES     ,222,"200,000","699,734","667,250","2,550,000"
FLUSHING-SOUTH           ,02 TWO FAMILY HOMES     ,54,"270,000","816,951","787,500","1,680,112"
FLUSHING-SOUTH           ,03 THREE FAMILY HOMES   ,8,"200,000","888,750","922,500","1,150,000"
FOREST HILLS             ,01 ONE FAMILY HOMES     ,146,"300,000","1,216,499","1,120,000","2,860,000"
FOREST HILLS             ,02 TWO FAMILY HOMES     ,36,"345,000","1,040,178","949,500","2,080,000"
FOREST HILLS             ,03 THREE FAMILY HOMES   ,4,"680,000","1,036,250","992,500","1,480,000"
FRESH MEADOWS            ,01 ONE FAMILY HOMES     ,84,"300,000","759,272","763,750","1,223,000"
FRESH MEADOWS            ,02 TWO FAMILY HOMES     ,12,"285,000","777,309","822,000","1,120,000"
GLEN OAKS                ,01 ONE FAMILY HOMES     ,22,"349,000","565,884","485,000","1,440,000"
GLEN OAKS                ,02 TWO FAMILY HOMES     ,5,"430,950","615,190","600,000","750,000"
GLEN OAKS                ,03 THREE FAMILY HOMES   ,1,"998,000","998,000","998,000","998,000"
GLENDALE                 ,01 ONE FAMILY HOMES     ,63,"240,000","520,983","525,000","725,000"
GLENDALE                 ,02 TWO FAMILY HOMES     ,111,"210,500","646,024","655,000","1,150,950"
GLENDALE                 ,03 THREE FAMILY HOMES   ,15,"350,000","826,670","825,000","1,164,000"
HAMMELS                  ,01 ONE FAMILY HOMES     ,4,"250,000","320,198","322,895","385,000"
HAMMELS                  ,02 TWO FAMILY HOMES     ,13,"210,000","340,252","300,000","650,000"
HAMMELS                  ,03 THREE FAMILY HOMES   ,5,"365,040","502,101","445,000","700,000"
HILLCREST                ,01 ONE FAMILY HOMES     ,25,"382,660","601,026","590,000","890,000"
HILLCREST                ,02 TWO FAMILY HOMES     ,9,"440,000","583,000","580,000","785,000"
HILLCREST                ,03 THREE FAMILY HOMES   ,1,"1,150,000","1,150,000","1,150,000","1,150,000"
HOLLIS                   ,01 ONE FAMILY HOMES     ,187,"200,000","410,458","420,000","790,000"
HOLLIS                   ,02 TWO FAMILY HOMES     ,66,"235,000","475,595","480,000","775,000"
HOLLIS                   ,03 THREE FAMILY HOMES   ,12,"235,000","603,550","615,000","845,000"
HOLLIS HILLS             ,01 ONE FAMILY HOMES     ,33,"474,000","822,128","755,000","1,610,000"
HOLLIS HILLS             ,02 TWO FAMILY HOMES     ,1,"675,000","675,000","675,000","675,000"
HOLLISWOOD               ,01 ONE FAMILY HOMES     ,33,"215,000","771,212","830,000","1,190,000"
HOLLISWOOD               ,02 TWO FAMILY HOMES     ,6,"390,000","735,833","775,000","1,100,000"
HOWARD BEACH             ,01 ONE FAMILY HOMES     ,116,"200,000","551,668","560,000","1,323,725"
HOWARD BEACH             ,02 TWO FAMILY HOMES     ,44,"300,000","582,299","587,500","1,030,000"
HOWARD BEACH             ,03 THREE FAMILY HOMES   ,5,"238,177","526,635","610,000","750,000"
JACKSON HEIGHTS          ,01 ONE FAMILY HOMES     ,77,"250,000","633,234","620,000","1,360,000"
JACKSON HEIGHTS          ,02 TWO FAMILY HOMES     ,96,"230,000","689,951","700,000","1,560,000"
JACKSON HEIGHTS          ,03 THREE FAMILY HOMES   ,39,"200,000","838,872","890,000","1,275,000"
JAMAICA                  ,01 ONE FAMILY HOMES     ,17,"264,600","491,153","430,000","965,000"
JAMAICA                  ,02 TWO FAMILY HOMES     ,47,"250,000","583,179","550,000","1,150,000"
JAMAICA                  ,03 THREE FAMILY HOMES   ,10,"410,000","895,309","900,000","2,065,000"
JAMAICA BAY              ,01 ONE FAMILY HOMES     ,4,"300,000","353,172","363,844","385,000"
JAMAICA BAY              ,02 TWO FAMILY HOMES     ,1,"440,000","440,000","440,000","440,000"
JAMAICA ESTATES          ,01 ONE FAMILY HOMES     ,47,"640,000","1,003,431","970,000","1,636,000"
JAMAICA ESTATES          ,02 TWO FAMILY HOMES     ,2,"640,000","807,500","807,500","975,000"
JAMAICA ESTATES          ,03 THREE FAMILY HOMES   ,2,"865,000","877,984","877,984","890,968"
JAMAICA HILLS            ,01 ONE FAMILY HOMES     ,26,"200,000","555,610","555,000","940,000"
JAMAICA HILLS            ,02 TWO FAMILY HOMES     ,20,"300,000","663,900","670,000","900,000"
JAMAICA HILLS            ,03 THREE FAMILY HOMES   ,3,"436,195","730,398","775,000","980,000"
KEW GARDENS              ,01 ONE FAMILY HOMES     ,26,"361,000","925,596","887,750","1,828,000"
KEW GARDENS              ,02 TWO FAMILY HOMES     ,13,"450,000","634,453","600,000","890,000"
KEW GARDENS              ,03 THREE FAMILY HOMES   ,4,"320,000","777,500","795,000","1,200,000"
LAURELTON                ,01 ONE FAMILY HOMES     ,120,"200,000","363,472","375,000","525,000"
LAURELTON                ,02 TWO FAMILY HOMES     ,41,"203,000","462,776","450,000","780,000"
LAURELTON                ,03 THREE FAMILY HOMES   ,1,"585,000","585,000","585,000","585,000"
LITTLE NECK              ,01 ONE FAMILY HOMES     ,82,"455,000","861,195","801,500","2,320,000"
LITTLE NECK              ,02 TWO FAMILY HOMES     ,12,"701,000","1,055,069","950,000","1,670,000"
LITTLE NECK              ,03 THREE FAMILY HOMES   ,1,"897,000","897,000","897,000","897,000"
LONG ISLAND CITY         ,01 ONE FAMILY HOMES     ,9,"260,000","764,578","525,000","2,300,000"
LONG ISLAND CITY         ,02 TWO FAMILY HOMES     ,17,"425,000","1,446,471","1,050,000","4,000,000"
LONG ISLAND CITY         ,03 THREE FAMILY HOMES   ,11,"700,000","1,267,727","1,280,000","2,050,000"
MASPETH                  ,01 ONE FAMILY HOMES     ,81,"237,500","540,422","532,000","885,000"
MASPETH                  ,02 TWO FAMILY HOMES     ,107,"250,000","658,910","665,000","1,300,000"
MASPETH                  ,03 THREE FAMILY HOMES   ,30,"200,000","764,934","815,000","1,258,750"
MIDDLE VILLAGE           ,01 ONE FAMILY HOMES     ,161,"200,000","606,218","605,000","1,250,000"
MIDDLE VILLAGE           ,02 TWO FAMILY HOMES     ,83,"200,000","674,534","700,000","1,080,000"
MIDDLE VILLAGE           ,03 THREE FAMILY HOMES   ,18,"240,000","767,861","815,000","1,200,000"
NEPONSIT                 ,01 ONE FAMILY HOMES     ,22,"230,000","937,818","787,000","3,000,000"
OAKLAND GARDENS          ,01 ONE FAMILY HOMES     ,51,"450,000","784,339","780,000","1,505,000"
OAKLAND GARDENS          ,02 TWO FAMILY HOMES     ,13,"300,000","1,088,377","1,145,000","1,700,000"
OAKLAND GARDENS          ,03 THREE FAMILY HOMES   ,2,"850,000","887,500","887,500","925,000"
OZONE PARK               ,01 ONE FAMILY HOMES     ,123,"204,000","417,015","420,000","765,000"
OZONE PARK               ,02 TWO FAMILY HOMES     ,165,"200,000","506,724","502,800","900,000"
OZONE PARK               ,03 THREE FAMILY HOMES   ,18,"413,000","654,382","685,000","830,000"
QUEENS VILLAGE           ,01 ONE FAMILY HOMES     ,290,"200,000","407,006","416,000","870,000"
QUEENS VILLAGE           ,02 TWO FAMILY HOMES     ,68,"235,000","493,896","492,500","800,000"
QUEENS VILLAGE           ,03 THREE FAMILY HOMES   ,2,"620,000","634,500","634,500","649,000"
REGO PARK                ,01 ONE FAMILY HOMES     ,59,"250,000","748,599","718,000","1,330,000"
REGO PARK                ,02 TWO FAMILY HOMES     ,24,"215,374","906,481","887,500","1,460,088"
REGO PARK                ,03 THREE FAMILY HOMES   ,5,"780,000","1,011,920","999,800","1,300,000"
RICHMOND HILL            ,01 ONE FAMILY HOMES     ,172,"200,000","408,700","400,000","890,000"
RICHMOND HILL            ,02 TWO FAMILY HOMES     ,193,"200,000","516,459","522,000","860,000"
RICHMOND HILL            ,03 THREE FAMILY HOMES   ,30,"280,000","613,520","623,000","890,000"
RIDGEWOOD                ,01 ONE FAMILY HOMES     ,24,"350,000","576,066","557,500","810,000"
RIDGEWOOD                ,02 TWO FAMILY HOMES     ,92,"315,000","739,810","750,000","1,300,000"
RIDGEWOOD                ,03 THREE FAMILY HOMES   ,36,"260,000","780,510","837,500","1,175,000"
ROCKAWAY PARK            ,01 ONE FAMILY HOMES     ,6,"230,000","530,833","505,000","1,075,000"
ROCKAWAY PARK            ,02 TWO FAMILY HOMES     ,13,"255,000","559,936","550,000","766,667"
ROCKAWAY PARK            ,03 THREE FAMILY HOMES   ,3,"200,000","272,740","233,220","385,000"
ROSEDALE                 ,01 ONE FAMILY HOMES     ,125,"200,000","375,278","365,000","759,000"
ROSEDALE                 ,02 TWO FAMILY HOMES     ,99,"205,000","473,685","479,000","803,769"
ROSEDALE                 ,03 THREE FAMILY HOMES   ,1,"607,000","607,000","607,000","607,000"
SO. JAMAICA-BAISLEY PARK ,01 ONE FAMILY HOMES     ,240,"201,000","347,291","342,500","1,200,000"
SO. JAMAICA-BAISLEY PARK ,02 TWO FAMILY HOMES     ,100,"200,000","447,261","450,000","715,000"
SO. JAMAICA-BAISLEY PARK ,03 THREE FAMILY HOMES   ,1,"250,000","250,000","250,000","250,000"
SOUTH JAMAICA            ,01 ONE FAMILY HOMES     ,141,"200,000","332,189","339,000","768,152"
SOUTH JAMAICA            ,02 TWO FAMILY HOMES     ,141,"200,000","438,572","450,000","957,749"
SOUTH JAMAICA            ,03 THREE FAMILY HOMES   ,15,"300,000","491,533","460,000","999,000"
SOUTH OZONE PARK         ,01 ONE FAMILY HOMES     ,150,"200,000","405,732","399,495","2,800,000"
SOUTH OZONE PARK         ,02 TWO FAMILY HOMES     ,115,"205,000","525,526","530,000","905,000"
SOUTH OZONE PARK         ,03 THREE FAMILY HOMES   ,4,"240,000","536,500","575,000","756,000"
SPRINGFIELD GARDENS      ,01 ONE FAMILY HOMES     ,168,"206,000","366,231","359,950","700,000"
SPRINGFIELD GARDENS      ,02 TWO FAMILY HOMES     ,142,"200,000","465,574","477,500","831,550"
ST. ALBANS               ,01 ONE FAMILY HOMES     ,253,"200,000","367,911","365,000","750,000"
ST. ALBANS               ,02 TWO FAMILY HOMES     ,92,"200,000","443,202","447,375","820,896"
ST. ALBANS               ,03 THREE FAMILY HOMES   ,6,"309,000","495,400","514,700","599,000"
SUNNYSIDE                ,01 ONE FAMILY HOMES     ,16,"550,000","838,031","857,750","1,100,000"
SUNNYSIDE                ,02 TWO FAMILY HOMES     ,31,"206,717","814,765","850,000","1,200,000"
SUNNYSIDE                ,03 THREE FAMILY HOMES   ,8,"700,000","959,875","872,500","1,450,000"
WHITESTONE               ,01 ONE FAMILY HOMES     ,112,"212,463","839,458","700,000","3,700,000"
WHITESTONE               ,02 TWO FAMILY HOMES     ,47,"305,000","931,285","942,000","1,578,287"
WHITESTONE               ,03 THREE FAMILY HOMES   ,5,"597,868","986,574","990,000","1,370,000"
WOODHAVEN                ,01 ONE FAMILY HOMES     ,99,"204,000","417,117","419,000","758,596"
WOODHAVEN                ,02 TWO FAMILY HOMES     ,129,"200,000","522,183","533,000","850,000"
WOODHAVEN                ,03 THREE FAMILY HOMES   ,19,"300,000","602,969","600,000","889,659"
WOODSIDE                 ,01 ONE FAMILY HOMES     ,25,"270,000","627,279","620,000","978,000"
WOODSIDE                 ,02 TWO FAMILY HOMES     ,34,"305,000","786,237","719,000","1,720,000"
WOODSIDE                 ,03 THREE FAMILY HOMES   ,18,"200,000","869,556","911,000","1,250,000"
