NEIGHBORHOOD,TYPE OF HOME,NUMBER OF SALES,LOWEST SALE PRICE,AVERAGE SALE PRICE,MEDIAN SALE PRICE,HIGHEST SALE PRICE
KINGSBRIDGE HTS/UNIV HTS ,01 ONE FAMILY HOMES     ,9,"230,000","401,262","397,961","600,000"
KINGSBRIDGE HTS/UNIV HTS ,02 TWO FAMILY HOMES     ,11,"200,000","409,364","390,000","956,000"
KINGSBRIDGE HTS/UNIV HTS ,03 THREE FAMILY HOMES   ,2,"359,970","454,485","454,485","549,000"
KINGSBRIDGE/JEROME PARK  ,01 ONE FAMILY HOMES     ,24,"260,000","465,630","395,000","1,050,000"
KINGSBRIDGE/JEROME PARK  ,02 TWO FAMILY HOMES     ,20,"215,000","488,629","506,250","710,000"
KINGSBRIDGE/JEROME PARK  ,03 THREE FAMILY HOMES   ,4,"311,500","516,650","442,550","870,000"
MELROSE/CONCOURSE        ,01 ONE FAMILY HOMES     ,6,"300,000","530,250","387,000","987,500"
MELROSE/CONCOURSE        ,02 TWO FAMILY HOMES     ,28,"200,000","397,012","369,375","987,500"
MELROSE/CONCOURSE        ,03 THREE FAMILY HOMES   ,24,"207,000","415,465","462,500","640,000"
MORRIS PARK/VAN NEST     ,01 ONE FAMILY HOMES     ,29,"260,000","399,294","415,000","570,000"
MORRIS PARK/VAN NEST     ,02 TWO FAMILY HOMES     ,67,"208,377","439,691","432,500","850,000"
MORRIS PARK/VAN NEST     ,03 THREE FAMILY HOMES   ,15,"240,000","475,357","458,350","682,000"
MORRISANIA/LONGWOOD      ,01 ONE FAMILY HOMES     ,25,"203,150","308,312","300,000","675,000"
MORRISANIA/LONGWOOD      ,02 TWO FAMILY HOMES     ,48,"200,000","424,083","417,500","2,060,500"
MORRISANIA/LONGWOOD      ,03 THREE FAMILY HOMES   ,35,"215,000","417,758","412,000","630,000"
MOTT HAVEN/PORT MORRIS   ,01 ONE FAMILY HOMES     ,10,"200,000","443,691","427,500","760,000"
MOTT HAVEN/PORT MORRIS   ,02 TWO FAMILY HOMES     ,12,"250,000","462,710","450,000","900,000"
MOTT HAVEN/PORT MORRIS   ,03 THREE FAMILY HOMES   ,3,"363,000","526,000","420,000","795,000"
MOUNT HOPE/MOUNT EDEN    ,01 ONE FAMILY HOMES     ,4,"425,000","648,200","646,400","875,000"
MOUNT HOPE/MOUNT EDEN    ,02 TWO FAMILY HOMES     ,6,"270,000","446,795","507,350","561,069"
MOUNT HOPE/MOUNT EDEN    ,03 THREE FAMILY HOMES   ,8,"230,500","565,938","417,500","1,667,000"
PARKCHESTER              ,01 ONE FAMILY HOMES     ,6,"240,000","358,917","330,000","600,000"
PARKCHESTER              ,02 TWO FAMILY HOMES     ,24,"250,000","424,938","417,500","670,000"
PARKCHESTER              ,03 THREE FAMILY HOMES   ,8,"319,000","441,149","425,870","570,000"
PELHAM GARDENS           ,01 ONE FAMILY HOMES     ,20,"338,000","465,725","462,250","688,000"
PELHAM GARDENS           ,02 TWO FAMILY HOMES     ,9,"385,000","499,444","450,000","700,000"
PELHAM GARDENS           ,03 THREE FAMILY HOMES   ,1,"625,000","625,000","625,000","625,000"
PELHAM PARKWAY NORTH     ,01 ONE FAMILY HOMES     ,29,"272,000","470,217","450,000","775,000"
PELHAM PARKWAY NORTH     ,02 TWO FAMILY HOMES     ,32,"290,000","459,497","455,000","755,000"
PELHAM PARKWAY NORTH     ,03 THREE FAMILY HOMES   ,5,"400,000","507,600","525,000","618,000"
PELHAM PARKWAY SOUTH     ,01 ONE FAMILY HOMES     ,16,"420,000","559,019","519,950","840,000"
PELHAM PARKWAY SOUTH     ,02 TWO FAMILY HOMES     ,18,"290,000","506,806","497,500","860,000"
PELHAM PARKWAY SOUTH     ,03 THREE FAMILY HOMES   ,1,"520,000","520,000","520,000","520,000"
RIVERDALE                ,01 ONE FAMILY HOMES     ,50,"290,000","1,088,364","883,000","3,225,000"
RIVERDALE                ,02 TWO FAMILY HOMES     ,15,"400,000","788,378","780,000","2,118,250"
RIVERDALE                ,03 THREE FAMILY HOMES   ,4,"425,000","693,750","750,000","850,000"
SCHUYLERVILLE/PELHAM BAY ,01 ONE FAMILY HOMES     ,47,"222,000","391,521","402,000","615,000"
SCHUYLERVILLE/PELHAM BAY ,02 TWO FAMILY HOMES     ,59,"200,000","478,217","475,000","800,000"
SCHUYLERVILLE/PELHAM BAY ,03 THREE FAMILY HOMES   ,18,"373,000","616,106","599,000","927,903"
SOUNDVIEW                ,01 ONE FAMILY HOMES     ,17,"250,000","330,693","360,000","400,000"
SOUNDVIEW                ,02 TWO FAMILY HOMES     ,82,"200,000","409,944","407,500","1,088,135"
SOUNDVIEW                ,03 THREE FAMILY HOMES   ,39,"200,000","456,189","479,622","609,000"
THROGS NECK              ,01 ONE FAMILY HOMES     ,86,"220,000","383,503","385,000","575,000"
THROGS NECK              ,02 TWO FAMILY HOMES     ,66,"205,000","483,736","458,500","1,425,000"
THROGS NECK              ,03 THREE FAMILY HOMES   ,9,"215,000","510,444","527,000","640,000"
WAKEFIELD                ,01 ONE FAMILY HOMES     ,42,"200,000","329,606","341,000","469,000"
WAKEFIELD                ,02 TWO FAMILY HOMES     ,67,"200,000","383,182","375,000","580,000"
WAKEFIELD                ,03 THREE FAMILY HOMES   ,15,"202,500","500,194","510,000","1,076,560"
WESTCHESTER              ,01 ONE FAMILY HOMES     ,16,"200,000","345,031","340,000","540,000"
WESTCHESTER              ,02 TWO FAMILY HOMES     ,37,"230,000","444,051","473,500","800,000"
WESTCHESTER              ,03 THREE FAMILY HOMES   ,14,"315,000","489,278","477,500","725,000"
WILLIAMSBRIDGE           ,01 ONE FAMILY HOMES     ,41,"200,000","309,430","309,000","475,000"
WILLIAMSBRIDGE           ,02 TWO FAMILY HOMES     ,90,"200,000","405,197","396,350","718,980"
WILLIAMSBRIDGE           ,03 THREE FAMILY HOMES   ,49,"200,000","436,088","450,000","706,100"
WOODLAWN                 ,01 ONE FAMILY HOMES     ,21,"285,000","430,000","405,000","720,000"
WOODLAWN                 ,02 TWO FAMILY HOMES     ,22,"400,000","508,091","515,750","675,000"
WOODLAWN                 ,03 THREE FAMILY HOMES   ,3,"475,000","531,667","500,000","620,000"
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
