NEIGHBORHOOD,TYPE OF HOME,NUMBER OF SALES,LOWEST SALE PRICE,AVERAGE SALE PRICE,MEDIAN SALE PRICE,HIGHEST SALE PRICE
HUGUENOT                 ,01 ONE FAMILY HOMES     ,52,"$262,500.00 ","$528,895.00 ","$496,437.00 ","$926,607.00 "
HUGUENOT                 ,02 TWO FAMILY HOMES     ,32,"$499,000.00 ","$681,218.00 ","$683,705.00 ","$840,056.00 "
LIVINGSTON               ,01 ONE FAMILY HOMES     ,16,"$247,200.00 ","$383,895.00 ","$366,500.00 ","$605,000.00 "
LIVINGSTON               ,02 TWO FAMILY HOMES     ,4,"$250,000.00 ","$441,063.00 ","$417,625.00 ","$679,000.00 "
LIVINGSTON               ,03 THREE FAMILY HOMES   ,1,"$535,000.00 ","$535,000.00 ","$535,000.00 ","$535,000.00 "
MANOR HEIGHTS            ,01 ONE FAMILY HOMES     ,52,"$225,000.00 ","$545,928.00 ","$420,950.00 ","$4,380,000.00 "
MANOR HEIGHTS            ,02 TWO FAMILY HOMES     ,16,"$225,000.00 ","$430,798.00 ","$454,000.00 ","$550,000.00 "
MARINERS HARBOR          ,01 ONE FAMILY HOMES     ,37,"$205,000.00 ","$303,154.00 ","$300,000.00 ","$460,000.00 "
MARINERS HARBOR          ,02 TWO FAMILY HOMES     ,14,"$200,000.00 ","$364,037.00 ","$326,536.00 ","$782,500.00 "
MARINERS HARBOR          ,03 THREE FAMILY HOMES   ,1,"$315,000.00 ","$315,000.00 ","$315,000.00 ","$315,000.00 "
MIDLAND BEACH            ,01 ONE FAMILY HOMES     ,47,"$200,000.00 ","$377,544.00 ","$355,000.00 ","$1,000,000.00 "
MIDLAND BEACH            ,02 TWO FAMILY HOMES     ,12,"$200,000.00 ","$423,093.00 ","$437,500.00 ","$627,000.00 "
MIDLAND BEACH            ,03 THREE FAMILY HOMES   ,2,"$240,000.00 ","$330,000.00 ","$330,000.00 ","$420,000.00 "
NEW BRIGHTON             ,01 ONE FAMILY HOMES     ,43,"$205,000.00 ","$361,939.00 ","$342,227.00 ","$625,000.00 "
NEW BRIGHTON             ,02 TWO FAMILY HOMES     ,22,"$204,750.00 ","$319,849.00 ","$301,000.00 ","$500,000.00 "
NEW BRIGHTON             ,03 THREE FAMILY HOMES   ,6,"$227,900.00 ","$306,450.00 ","$313,150.00 ","$364,500.00 "
NEW DORP                 ,01 ONE FAMILY HOMES     ,54,"$215,000.00 ","$412,340.00 ","$407,500.00 ","$750,000.00 "
NEW DORP                 ,02 TWO FAMILY HOMES     ,24,"$265,000.00 ","$462,190.00 ","$440,000.00 ","$650,000.00 "
NEW DORP-BEACH           ,01 ONE FAMILY HOMES     ,10,"$200,000.00 ","$318,548.00 ","$357,400.00 ","$418,973.00 "
NEW DORP-BEACH           ,02 TWO FAMILY HOMES     ,5,"$285,000.00 ","$355,928.00 ","$370,000.00 ","$417,500.00 "
NEW DORP-BEACH           ,03 THREE FAMILY HOMES   ,2,"$205,000.00 ","$227,500.00 ","$227,500.00 ","$250,000.00 "
NEW DORP-HEIGHTS         ,01 ONE FAMILY HOMES     ,32,"$200,000.00 ","$570,211.00 ","$474,000.00 ","$1,025,000.00 "
NEW DORP-HEIGHTS         ,02 TWO FAMILY HOMES     ,3,"$570,000.00 ","$601,667.00 ","$605,000.00 ","$630,000.00 "
NEW SPRINGVILLE          ,01 ONE FAMILY HOMES     ,72,"$255,000.00 ","$476,088.00 ","$420,000.00 ","$3,720,000.00 "
NEW SPRINGVILLE          ,02 TWO FAMILY HOMES     ,49,"$212,000.00 ","$565,226.00 ","$550,000.00 ","$840,000.00 "
OAKWOOD                  ,01 ONE FAMILY HOMES     ,25,"$335,000.00 ","$490,413.00 ","$417,150.00 ","$982,611.00 "
OAKWOOD                  ,02 TWO FAMILY HOMES     ,4,"$490,000.00 ","$507,000.00 ","$506,500.00 ","$525,000.00 "
OAKWOOD-BEACH            ,01 ONE FAMILY HOMES     ,69,"$200,000.00 ","$1,115,552.00 ","$365,000.00 ","$34,714,978.00 "
OAKWOOD-BEACH            ,02 TWO FAMILY HOMES     ,9,"$417,000.00 ","$566,594.00 ","$540,362.00 ","$744,256.00 "
PLEASANT PLAINS          ,01 ONE FAMILY HOMES     ,22,"$220,000.00 ","$562,178.00 ","$560,000.00 ","$966,000.00 "
PLEASANT PLAINS          ,02 TWO FAMILY HOMES     ,11,"$522,500.00 ","$726,134.00 ","$735,000.00 ","$849,000.00 "
PORT IVORY               ,01 ONE FAMILY HOMES     ,4,"$210,000.00 ","$717,500.00 ","$235,000.00 ","$2,190,000.00 "
PORT IVORY               ,02 TWO FAMILY HOMES     ,2,"$285,000.00 ","$335,536.00 ","$335,536.00 ","$386,072.00 "
PORT RICHMOND            ,01 ONE FAMILY HOMES     ,47,"$200,000.00 ","$304,537.00 ","$294,000.00 ","$610,950.00 "
PORT RICHMOND            ,02 TWO FAMILY HOMES     ,26,"$200,000.00 ","$298,913.00 ","$292,529.00 ","$495,000.00 "
PORT RICHMOND            ,03 THREE FAMILY HOMES   ,2,"$378,000.00 ","$378,000.00 ","$378,000.00 ","$378,000.00 "
PRINCES BAY              ,01 ONE FAMILY HOMES     ,33,"$200,000.00 ","$559,429.00 ","$485,000.00 ","$1,600,000.00 "
PRINCES BAY              ,02 TWO FAMILY HOMES     ,44,"$300,000.00 ","$617,294.00 ","$557,428.00 ","$950,000.00 "
RICHMONDTOWN             ,01 ONE FAMILY HOMES     ,33,"$400,000.00 ","$631,547.00 ","$578,000.00 ","$995,000.00 "
RICHMONDTOWN             ,02 TWO FAMILY HOMES     ,1,"$360,000.00 ","$360,000.00 ","$360,000.00 ","$360,000.00 "
RICHMONDTOWN-LIGHTHS HILL,01 ONE FAMILY HOMES     ,6,"$720,000.00 ","$880,333.00 ","$867,500.00 ","$1,157,000.00 "
ROSEBANK                 ,01 ONE FAMILY HOMES     ,57,"$222,000.00 ","$373,042.00 ","$345,000.00 ","$675,000.00 "
ROSEBANK                 ,02 TWO FAMILY HOMES     ,25,"$247,500.00 ","$423,170.00 ","$423,000.00 ","$627,422.00 "
ROSSVILLE                ,01 ONE FAMILY HOMES     ,47,"$229,500.00 ","$424,947.00 ","$332,000.00 ","$1,150,000.00 "
ROSSVILLE                ,02 TWO FAMILY HOMES     ,32,"$430,000.00 ","$665,136.00 ","$650,000.00 ","$1,211,717.00 "
ROSSVILLE-CHARLESTON     ,01 ONE FAMILY HOMES     ,21,"$240,000.00 ","$553,784.00 ","$515,000.00 ","$2,000,000.00 "
ROSSVILLE-CHARLESTON     ,02 TWO FAMILY HOMES     ,3,"$595,000.00 ","$665,833.00 ","$665,000.00 ","$737,500.00 "
ROSSVILLE-CHARLESTON     ,03 THREE FAMILY HOMES   ,1,"$445,000.00 ","$445,000.00 ","$445,000.00 ","$445,000.00 "
ROSSVILLE-RICHMOND VALLEY,01 ONE FAMILY HOMES     ,4,"$230,000.00 ","$568,750.00 ","$487,500.00 ","$1,070,000.00 "
ROSSVILLE-RICHMOND VALLEY,02 TWO FAMILY HOMES     ,6,"$525,000.00 ","$620,000.00 ","$590,000.00 ","$770,000.00 "
SILVER LAKE              ,01 ONE FAMILY HOMES     ,32,"$235,000.00 ","$512,353.00 ","$486,000.00 ","$835,000.00 "
SILVER LAKE              ,02 TWO FAMILY HOMES     ,6,"$430,000.00 ","$571,978.00 ","$560,000.00 ","$724,000.00 "
SOUTH BEACH              ,01 ONE FAMILY HOMES     ,56,"$205,000.00 ","$377,259.00 ","$372,000.00 ","$539,672.00 "
SOUTH BEACH              ,02 TWO FAMILY HOMES     ,12,"$335,000.00 ","$499,458.00 ","$451,500.00 ","$825,000.00 "
SOUTH BEACH              ,03 THREE FAMILY HOMES   ,3,"$300,000.00 ","$441,667.00 ","$420,000.00 ","$605,000.00 "
STAPLETON                ,01 ONE FAMILY HOMES     ,21,"$200,000.00 ","$330,811.00 ","$260,000.00 ","$1,260,000.00 "
STAPLETON                ,02 TWO FAMILY HOMES     ,15,"$210,000.00 ","$584,608.00 ","$290,616.00 ","$4,075,000.00 "
STAPLETON                ,03 THREE FAMILY HOMES   ,2,"$240,000.00 ","$367,500.00 ","$367,500.00 ","$495,000.00 "
STAPLETON-CLIFTON        ,01 ONE FAMILY HOMES     ,5,"$237,500.00 ","$270,100.00 ","$245,000.00 ","$320,000.00 "
STAPLETON-CLIFTON        ,02 TWO FAMILY HOMES     ,2,"$304,000.00 ","$401,500.00 ","$401,500.00 ","$499,000.00 "
STAPLETON-CLIFTON        ,03 THREE FAMILY HOMES   ,1,"$505,000.00 ","$505,000.00 ","$505,000.00 ","$505,000.00 "
SUNNYSIDE                ,01 ONE FAMILY HOMES     ,27,"$262,500.00 ","$426,212.00 ","$395,000.00 ","$809,508.00 "
SUNNYSIDE                ,02 TWO FAMILY HOMES     ,13,"$350,000.00 ","$470,462.00 ","$479,000.00 ","$570,000.00 "
SUNNYSIDE                ,03 THREE FAMILY HOMES   ,1,"$450,000.00 ","$450,000.00 ","$450,000.00 ","$450,000.00 "
TODT HILL                ,01 ONE FAMILY HOMES     ,23,"$500,000.00 ","$1,244,704.00 ","$1,060,000.00 ","$2,800,000.00 "
TOMPKINSVILLE            ,01 ONE FAMILY HOMES     ,10,"$265,000.00 ","$465,150.00 ","$436,250.00 ","$785,000.00 "
TOMPKINSVILLE            ,02 TWO FAMILY HOMES     ,7,"$220,000.00 ","$319,394.00 ","$310,000.00 ","$425,000.00 "
TOMPKINSVILLE            ,03 THREE FAMILY HOMES   ,1,"$395,000.00 ","$395,000.00 ","$395,000.00 ","$395,000.00 "
TOTTENVILLE              ,01 ONE FAMILY HOMES     ,65,"$217,500.00 ","$480,858.00 ","$400,000.00 ","$1,180,000.00 "
TOTTENVILLE              ,02 TWO FAMILY HOMES     ,54,"$200,000.00 ","$683,002.00 ","$682,500.00 ","$1,300,000.00 "
TOTTENVILLE              ,03 THREE FAMILY HOMES   ,1,"$468,000.00 ","$468,000.00 ","$468,000.00 ","$468,000.00 "
TRAVIS                   ,01 ONE FAMILY HOMES     ,35,"$229,114.00 ","$410,047.00 ","$398,700.00 ","$845,000.00 "
TRAVIS                   ,02 TWO FAMILY HOMES     ,4,"$391,000.00 ","$465,250.00 ","$460,000.00 ","$550,000.00 "
WEST NEW BRIGHTON        ,01 ONE FAMILY HOMES     ,76,"$200,000.00 ","$350,020.00 ","$309,000.00 ","$875,000.00 "
WEST NEW BRIGHTON        ,02 TWO FAMILY HOMES     ,25,"$200,000.00 ","$333,998.00 ","$330,000.00 ","$615,000.00 "
WEST NEW BRIGHTON        ,03 THREE FAMILY HOMES   ,2,"$295,088.00 ","$382,044.00 ","$382,044.00 ","$469,000.00 "
WESTERLEIGH              ,01 ONE FAMILY HOMES     ,69,"$200,000.00 ","$376,068.00 ","$375,000.00 ","$675,000.00 "
WESTERLEIGH              ,02 TWO FAMILY HOMES     ,33,"$215,000.00 ","$509,829.00 ","$520,000.00 ","$770,000.00 "
WILLOWBROOK              ,01 ONE FAMILY HOMES     ,64,"$242,750.00 ","$414,548.00 ","$401,244.00 ","$750,000.00 "
WILLOWBROOK              ,02 TWO FAMILY HOMES     ,20,"$295,000.00 ","$480,013.00 ","$484,500.00 ","$649,000.00 "
WILLOWBROOK              ,03 THREE FAMILY HOMES   ,1,"$481,000.00 ","$481,000.00 ","$481,000.00 ","$481,000.00 "
WOODROW                  ,01 ONE FAMILY HOMES     ,57,"$240,000.00 ","$431,097.00 ","$446,059.00 ","$990,000.00 "
WOODROW                  ,02 TWO FAMILY HOMES     ,43,"$260,000.00 ","$597,706.00 ","$520,000.00 ","$995,000.00 "
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
